"Colony","antID","qPCR_Well.","Ct1","Ct2","Code","MbruDNA","Treatment","size_treat","status","prop_time_outside","colony_size","Exposed","IsAlive","IsQueen","N_exposed","box","colony","task_group","treatment","Ct_mean","above_detection_threshold","Ant_status"
"R12BP",98,"B1",35.26,35.15,"52-B1",0.001474799562159,"Big Pathogen","BP","Big",0.638,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.205,"T","untreated forager"
"R12BP",99,"G7",32.28,33.65,"53-G5",0.011084318591059,"Big Pathogen","BP","Big",0.042,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",32.965,"T","untreated forager"
"R12BP",100,"B8",24.05,33.48,"53-B10",0.09376926244098,"Big Pathogen","BP","Big",0.001,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",28.765,"T","treated nurse"
"R12BP",100,"B2",24.33,32.82,"53-B10",0.106654086427425,"Big Pathogen","BP","Big",0.001,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",28.575,"T","treated nurse"
"R12BP",101,"H9",32.19,33.75,"53-H7",0.011048975231061,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",32.97,"T","untreated nurse"
"R12BP",102,"F10",32.58,33.59,"52-F10",0.005712431430101,"Big Pathogen","BP","Big",0.049,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.085,"T","untreated forager"
"R12BP",103,"C11",32.72,33.67,"53-C9",0.009569891193055,"Big Pathogen","BP","Big",0.166,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.195,"T","untreated forager"
"R12BP",104,"F6",31.25,32.7,"53-F4",0.020860994088059,"Big Pathogen","BP","Big",0.001,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.975,"T","untreated nurse"
"R12BP",105,"E1",35.76,35.91,"52-E12",0.000778680860259,"Big Pathogen","BP","Big",0.214,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.835,"T","untreated forager"
"R12BP",106,"G3",32.69,36.48,"53-G1",0.003938410675774,"Big Pathogen","BP","Big",0.072,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.585,"T","untreated forager"
"R12BP",107,"H4",33.98,35.19,"53-H2",0.003938410675774,"Big Pathogen","BP","Big",0.004,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",34.585,"T","untreated nurse"
"R12BP",108,"D3",30.68,32.34,"53-D1",0.028075403069245,"Big Pathogen","BP","Big",0.055,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",31.51,"T","untreated forager"
"R12BP",109,"D2",23.89,23.33,"52-D2",2.42764958824307,"Big Pathogen","BP","Big",0,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",23.61,"T","treated nurse"
"R12BP",110,"B4",37.06,NA,"52-B4",0.000450978668465,"Big Pathogen","BP","Big",0.175,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",37.06,"F","untreated forager"
"R12BP",111,"F5",33.99,33.99,"52-F5",0.003204601266562,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",33.99,"T","untreated nurse"
"R12BP",112,"C2",36.99,35.65,"52-C2",0.000723489112535,"Big Pathogen","BP","Big",0.254,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",36.32,"T","untreated forager"
"R12BP",113,"A1",30.04,29.6,"52-A1",0.045976086371521,"Big Pathogen","BP","Big",0.053,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",29.82,"T","untreated forager"
"R12BP",114,"A4",30.31,31.69,"53-A2",0.038886602433123,"Big Pathogen","BP","Big",0.004,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31,"T","untreated nurse"
"R12BP",115,"E6",32.16,33.98,"53-E4",0.01036530295291,"Big Pathogen","BP","Big",0.195,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.07,"T","untreated forager"
"R12BP",117,"F2",33.41,33.12,"52-F2",0.005092007093702,"Big Pathogen","BP","Big",0.153,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.265,"T","untreated forager"
"R12BP",118,"E1",30.36,29.78,"52-E1",0.039190607897065,"Big Pathogen","BP","Big",0.349,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",30.07,"T","untreated forager"
"R12BP",119,"G1",33.81,32.36,"52-G1",0.005712431430101,"Big Pathogen","BP","Big",0.191,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.085,"T","untreated forager"
"R12BP",120,"D8",30.81,31.26,"52-D8",0.021158798368463,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.035,"T","untreated nurse"
"R12BP",121,"B8",32.39,33.88,"53-B6",0.009943768385984,"Big Pathogen","BP","Big",0.232,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.135,"T","untreated forager"
"R12BP",122,"B3",37.38,36.4,"52-B3",0.000502705920432,"Big Pathogen","BP","Big",0.113,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",36.89,"T","untreated forager"
"R12BP",123,"C5",33.06,34.68,"53-C3",0.006218161536034,"Big Pathogen","BP","Big",0.011,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",33.87,"T","untreated nurse"
"R12BP",124,"F6",28.07,28.14,"52-G6",0.137490597720171,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",28.105,"T","untreated nurse"
"R12BP",125,"D7",34.52,35.06,"53-D5",0.003455047321536,"Big Pathogen","BP","Big",0.118,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.79,"T","untreated forager"
"R12BP",126,"E5",34.9,33.87,"52-E5",0.00249000947684,"Big Pathogen","BP","Big",0.163,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.385,"T","untreated forager"
"R12BP",127,"D9",30.81,32.26,"53-D7",0.027630643533416,"Big Pathogen","BP","Big",0.013,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.535,"T","untreated nurse"
"R12BP",128,"A8",27.36,27.83,"52-A8",0.190435100741036,"Big Pathogen","BP","Big",0.001,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",27.595,"T","treated nurse"
"R12BP",129,"F11",34.59,35.44,"53-F9",0.002992533356488,"Big Pathogen","BP","Big",0.062,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.015,"T","untreated forager"
"R12BP",130,"B11",31.99,33.32,"52-B11",0.007518011747526,"Big Pathogen","BP","Big",0.094,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",32.655,"T","untreated forager"
"R12BP",131,"E2",32.83,31.67,"52-E2",0.009737556711103,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",32.25,"T","untreated nurse"
"R12BP",132,"C6",35.87,35.45,"52-C6",0.001102848863555,"Big Pathogen","BP","Big",0.028,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.66,"T","untreated forager"
"R12BP",133,"E11",35.31,34.43,"53-E9",0.003282932852699,"Big Pathogen","BP","Big",0.012,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",34.87,"T","untreated nurse"
"R12BP",135,"D6",31.41,31.75,"52-D6",0.014938534692107,"Big Pathogen","BP","Big",0.003,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.58,"T","untreated nurse"
"R12BP",136,"B3",32.57,34.12,"53-B1",0.008695548865615,"Big Pathogen","BP","Big",0.147,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.345,"T","untreated forager"
"R12BP",137,"C4",29.41,31.46,"53-C2",0.055786742137349,"Big Pathogen","BP","Big",0.199,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",30.435,"T","untreated forager"
"R12BP",138,"C9",35.53,35.22,"52-C9",0.001323046170262,"Big Pathogen","BP","Big",0.413,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.375,"T","untreated forager"
"R12BP",139,"A8",34.41,34.29,"53-A10",0.002130075513869,"Big Pathogen","BP","Big",0.163,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.35,"T","untreated forager"
"R12BP",139,"A2",34.39,33.84,"53-A10",0.002497787569707,"Big Pathogen","BP","Big",0.163,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.115,"T","untreated forager"
"R12BP",140,"F8",35.94,35.29,"52-F8",0.001135008202216,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",35.615,"T","untreated nurse"
"R12BP",141,"G7",31.57,31.69,"52-G7",0.014468982787527,"Big Pathogen","BP","Big",0.002,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.63,"T","untreated nurse"
"R12BP",142,"E11",NA,NA,"52-E11",1e-06,"Big Pathogen","BP","Big",0.09,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",NA,"T","untreated forager"
"R12BP",143,"C8",33.79,37.45,"53-C10",0.000900811662074,"Big Pathogen","BP","Big",0.219,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.62,"T","untreated forager"
"R12BP",143,"C2",34.6,34.77,"53-C10",0.001697479350976,"Big Pathogen","BP","Big",0.219,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.685,"T","untreated forager"
"R12BP",144,"G10",32.97,33.64,"53-G8",0.008920578103363,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",33.305,"T","untreated nurse"
"R12BP",145,"C9",33.4,33.98,"53-C7",0.006975799668428,"Big Pathogen","BP","Big",0.039,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.69,"T","untreated forager"
"R12BP",146,"E8",33.64,33.81,"52-E8",0.003795639871005,"Big Pathogen","BP","Big",0.054,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.725,"T","untreated forager"
"R12BP",147,"H9",34.86,34.18,"52-H9",0.002284294005096,"Big Pathogen","BP","Big",0.095,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.52,"T","untreated forager"
"R12BP",148,"B6",31.15,32.49,"53-B4",0.023032018462433,"Big Pathogen","BP","Big",0.011,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.82,"T","untreated nurse"
"R12BP",149,"F7",34.53,36.38,"53-F5",0.002259347328719,"Big Pathogen","BP","Big",0.387,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.455,"T","untreated forager"
"R12BP",150,"F1",33.16,32.61,"52-F1",0.006490841437016,"Big Pathogen","BP","Big",0.307,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",32.885,"T","untreated forager"
"R12BP",151,"B10",29.23,29.26,"52-B10",0.066379962083208,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",29.245,"T","untreated nurse"
"R12BP",152,"F4",33.38,34.95,"53-F2",0.00515025817332,"Big Pathogen","BP","Big",0.324,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.165,"T","untreated forager"
"R12BP",153,"F1",34.6,36.4,"51-F11",0.00219533094914,"Big Pathogen","BP","Big",0.063,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.5,"T","untreated forager"
"R12BP",154,"E9",31.67,32.25,"52-E9",0.011719146948796,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.96,"T","untreated nurse"
"R12BP",155,"E7",31.6,32.34,"52-E7",0.011644530962549,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.97,"T","untreated nurse"
"R12BP",156,"G10",35.3,34.63,"52-G10",0.001719131111835,"Big Pathogen","BP","Big",0.01,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",34.965,"T","untreated nurse"
"R12BP",157,"D2",34.05,37.61,"51-D12",0.001778107443489,"Big Pathogen","BP","Big",0.075,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.83,"T","untreated forager"
"R12BP",158,"B7",33.45,33.55,"52-B7",0.004382278761037,"Big Pathogen","BP","Big",0.058,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.5,"T","untreated forager"
"R12BP",159,"G2",34.99,35.91,"51-G12",0.002266574508102,"Big Pathogen","BP","Big",0.039,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.45,"T","untreated forager"
"R12BP",160,"C1",36.47,34.23,"52-C1",0.00134434272095,"Big Pathogen","BP","Big",0.077,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.35,"T","untreated forager"
"R12BP",161,"A7",32.78,35.17,"53-A5",0.00581480292195,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",33.975,"T","untreated nurse"
"R12BP",162,"C5",33.13,33.04,"52-C5",0.005712431430101,"Big Pathogen","BP","Big",0.058,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.085,"T","untreated forager"
"R12BP",164,"H4",34.58,33.23,"52-H4",0.003383397312474,"Big Pathogen","BP","Big",0.052,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.905,"T","untreated forager"
"R12BP",166,"A5",25.56,26.95,"53-A3",0.805495280174115,"Big Pathogen","BP","Big",0,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",26.255,"T","treated nurse"
"R12BP",167,"D6",31.56,32.59,"53-D4",0.019570188103393,"Big Pathogen","BP","Big",0.079,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",32.075,"T","untreated forager"
"R12BP",168,"G11",33.75,34.57,"52-G11",0.002874855364571,"Big Pathogen","BP","Big",0.137,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.16,"T","untreated forager"
"R12BP",169,"D5",32.6,32.95,"52-D5",0.006963298295679,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",32.775,"T","untreated nurse"
"R12BP",170,"G3",36.16,35.67,"52-G3",0.000937085029894,"Big Pathogen","BP","Big",0.017,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",35.915,"T","untreated nurse"
"R12BP",171,"G4",23.73,23.22,"52-G4",2.64627515884027,"Big Pathogen","BP","Big",0,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",23.475,"T","treated nurse"
"R12BP",172,"A9",32.66,33.75,"52-A9",0.005290941990679,"Big Pathogen","BP","Big",0.077,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.205,"T","untreated forager"
"R12BP",173,"H10",32.78,32.69,"52-H10",0.007143499192931,"Big Pathogen","BP","Big",0.032,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",32.735,"T","untreated forager"
"R12BP",174,"D10",30.61,31.68,"53-D8",0.035446797154536,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",31.145,"T","untreated nurse"
"R12BP",175,"H2",36.87,34.61,"52-H2",0.001047910036762,"Big Pathogen","BP","Big",0.044,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.74,"T","untreated forager"
"R12BP",176,"B5",22.89,22.9,"52-B5",3.83289568694201,"Big Pathogen","BP","Big",0.004,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",22.895,"T","treated nurse"
"R12BP",177,"E5",32.77,36.14,"53-E3",0.004279401159372,"Big Pathogen","BP","Big",0.053,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.455,"T","untreated forager"
"R12BP",178,"D3",29.71,29.32,"52-D3",0.055864896693936,"Big Pathogen","BP","Big",0.096,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",29.515,"T","untreated forager"
"R12BP",180,"B9",33.18,34.44,"53-B7",0.006461093115231,"Big Pathogen","BP","Big",0.102,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",33.81,"T","untreated forager"
"R12BP",181,"A10",32.93,34.02,"53-A8",0.008002671684344,"Big Pathogen","BP","Big",0,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",33.475,"T","untreated nurse"
"R12BP",182,"G8",34.14,35.13,"53-F6",0.003814617527922,"Big Pathogen","BP","Big",0.057,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.635,"T","untreated forager"
"R12BP",183,"A5",36.72,36.66,"52-A5",0.000571207630043,"Big Pathogen","BP","Big",0.011,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",36.69,"T","untreated nurse"
"R12BP",184,"A10",22.42,23.18,"52-A10",4.07267730023297,"Big Pathogen","BP","Big",0,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",22.8,"T","treated nurse"
"R12BP",185,"B7",32.93,36.03,"53-B5",0.004211608562821,"Big Pathogen","BP","Big",0.018,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",34.48,"T","untreated nurse"
"R12BP",186,"B1",36.67,33.7,"52-B12",0.001209635433484,"Big Pathogen","BP","Big",0.081,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.185,"T","untreated forager"
"R12BP",186,"B7",35.77,32.45,"52-B12",0.00250626506218,"Big Pathogen","BP","Big",0.081,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",34.11,"T","untreated forager"
"R12BP",187,"D1",36.65,35.5,"52-D12",0.000661801123347,"Big Pathogen","BP","Big",0.136,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",36.075,"T","untreated forager"
"R12BP",188,"G4",34.23,36.52,"53-G2",0.002377798233093,"Big Pathogen","BP","Big",0.03,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","forager","pathogen.big",35.375,"T","untreated forager"
"R12BP",189,"B5",23.03,24.72,"53-B3",3.68362150738807,"Big Pathogen","BP","Big",0,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",23.875,"T","treated nurse"
"R12BP",190,"C6",21.72,22.56,"53-C4",11.1574256113648,"Big Pathogen","BP","Big",0,192,"treated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",22.14,"T","treated nurse"
"R12BP",192,"C8",32.46,33.38,"53-C6",0.011407539992634,"Big Pathogen","BP","Big",0.009,192,"untreated",TRUE,FALSE,16,"karla","colony12BP","nurse","pathogen.big",32.92,"T","untreated nurse"
"R12SP",1,"  F2 ",31.645,NA,"53-A12",0.01401617,"Small Pathogen","SP","Small",0,29,"untreated",TRUE,TRUE,2,"westerby","colony12SP","queen","pathogen.small",31.645,"T","untreated queen"
"R13SP",1,"  G2 ",32.37,NA,"58-A3",0.00874031,"Small Pathogen","SP","Small",0,29,"untreated",TRUE,TRUE,3,"karla","colony13SP","queen","pathogen.small",32.37,"T","untreated queen"
"R14BP",1,"  H2 ",30.05,NA,"60-A10",0.03961457,"Big Pathogen","BP","Big",0,138,"untreated",TRUE,TRUE,14,"polyakov","colony14BP","queen","pathogen.big",30.05,"T","untreated queen"
"R14SP",1,"  A3 ",31.05,NA,"62-A2",0.02065166,"Small Pathogen","SP","Small",0,28,"untreated",TRUE,TRUE,3,"leamas","colony14SP","queen","pathogen.small",31.05,"T","untreated queen"
"R1SP",1,"F2",29.09,29.44,"4-F12",0.055230693952289,"Small Pathogen","SP","Small",0.019,35,"untreated",TRUE,FALSE,3,"polyakov","colony01SP","nurse","pathogen.small",29.265,"T","untreated nurse"
"R1SP",2,"A1",30.79,30.65,"4-A11",0.02188587931154,"Small Pathogen","SP","Small",0,35,"untreated",TRUE,TRUE,3,"polyakov","colony01SP","queen","pathogen.small",30.72,"T","untreated queen"
"R1SP",3,"F4",29.23,29.98,"5-F2",0.044487551114501,"Small Pathogen","SP","Small",0.001,35,"untreated",TRUE,FALSE,3,"polyakov","colony01SP","nurse","pathogen.small",29.605,"T","untreated nurse"
"R1SP",4,"D4",30.36,30.39,"5-D2",0.027257592841408,"Small Pathogen","SP","Small",0.026,35,"untreated",TRUE,FALSE,3,"polyakov","colony01SP","forager","pathogen.small",30.375,"T","untreated forager"
"R1SP",5,"D1",20.905,NA,"4-G10",7.74811396466071,"Small Pathogen","SP","Small",0.01,35,"treated",TRUE,FALSE,3,"polyakov","colony01SP","nurse","pathogen.small",20.905,"T","treated nurse"
"R1SP",6,"D1",30.95,31.37,"4-D11",0.016542151730075,"Small Pathogen","SP","Small",0.016,35,"untreated",TRUE,FALSE,3,"polyakov","colony01SP","nurse","pathogen.small",31.16,"T","untreated nurse"
"R1SP",7,"C5",29.87,30,"4-H10",0.036062804705483,"Small Pathogen","SP","Small",0.039,35,"untreated",TRUE,FALSE,3,"polyakov","colony01SP","forager","pathogen.small",29.935,"T","untreated forager"
"R1SP",8,"E4",31.47,32,"5-E2",0.011474122970677,"Small Pathogen","SP","Small",0.083,35,"untreated",TRUE,FALSE,3,"polyakov","colony01SP","forager","pathogen.small",31.735,"T","untreated forager"
